Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Redemption eligible (product.metafields.app--22258319361--tyb.redemption_eligible),linked color products (product.metafields.custom.linked_color_products),swatch color (product.metafields.custom.swatch_color),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Hair styling tool features (product.metafields.shopify.hair-styling-tool-features),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / India,Price / India,Compare At Price / India,Status
dafni-classic-renewed,DAFNI Classic US plug - RENEWED,"<div class=""elementor-element elementor-element-9a48a0c elementor-widget elementor-widget-heading animated fadeInLeft"" data-id=""9a48a0c"" data-element_type=""widget"" data-settings='{""_animation"":""fadeInLeft"",""_animation_tablet"":""fadeInLeft"",""_animation_mobile"":""fadeInLeft""}' data-widget_type=""heading.default"" data-mce-fragment=""1"">
<div class=""elementor-widget-container"" data-mce-fragment=""1"">
<div>
<strong>RENEWED UNIT</strong><br>1-year warranty</div>
<div>Professionally inspected, tested and cleaned</div>
<div><br></div>
<div><br></div>
<div>The original DAFNI hair straightening brush that broke the internet is back in a Special Edition! It comes with an exclusive stand and a plastic thermal cover that protects you from the hot bristles after using the brush.</div>
<ul>
<li>Dafni Hair Straightening Brush – DAFNI's renowned patented technology brings you the original electric heated brush, to style your hair in minutes.</li>
<li>8X the surface of a flat iron in a smart 3D structure.</li>
<li>Safe for your hair - DAFNI uses lower temperatures than most tools, doesn’t sketch the hair like flat irons, and gives a much gentler treatment for healthy long hair for years to come.</li>
<li>The easiest tool for smoothing and styling! It's like brushing your hair.</li>
<li>It can style up to 10x more hair in each easy brushing stroke.</li>
<li>Use only on dry hair.</li>
</ul>
<p><strong>TECHNOLOGY</strong></p>
<p><span>65% of women questioned said they would like to style their hair but don’t because it is too time-consuming (source- Mintel report). DAFNI’s patented technology was developed to help you achieve your hair goals while understanding and respecting your endless roles, ambitions, and impossible agenda.</span></p>
<p><strong>MATERIALS</strong></p>
<p><span>Uncompromised from the foundations. Quality is one of our core values and we never compromise on your hair health and safety. We gather the best materials around the world to help you upgrade your hair relationships. has been the industry's standard.</span></p>
<p><strong>DESIGN</strong></p>
<p><span>Our dream team is in every detail. Designed and patented with love, with over 50% of the team women powerhouses, we design products we need and fall head over heels before beginning to manufacture any.</span></p>
<p><strong>BENEFITS:</strong></p>
<p><span>Developed with all hair types in mind. Great time saver- can smooth and style hair up to ten times faster in simple brushing strokes. Gives a much gentler treatment, in order to keep healthy and damage-free hair. Small and efficient, can be carried in a bag or purse. Includes thermal cover and brush stand for your safety and convenience.</span></p>
<p> </p>
<h2>
<!----><br>
</h2>
</div>
</div>",DAFNI EN,Health & Beauty,Hair Straightening Brush,"",false,Title,Default Title,,,,,,,,738676716702-R/N,800.0,shopify,deny,manual,29.00,79.00,true,true,,,,,738676716719-R/N,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/2_1d840948-105c-404b-97f5-3d186f356d90.png?v=1732454179,1,"",false,DAFNI Power Hair Straightening Brush,"Experience next-level hair straightening with DAFNI Power hair straightening brush. No clamping, just effortless styling!",,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-classic-renewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/XGNY6272.jpg?v=1723640395,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-classic-renewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/AllProducts.3807.png?v=1723640395,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-classic-renewed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/MG_1287.jpg?v=1723640395,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-active-cordless-hair-straightening-brush,DAFNI active - cordless hair straightening brush,"<h3>Have you ever imagined straightening or styling your hair anytime, anywhere?</h3>
<p>With DAFNI Active, this dream is now a reality. This portable brush is perfect for short to medium hair, small touch-ups, or quick changes to your look. </p>
<p>Compact and convenient, DAFNI Active fits easily in your bag, making it ideal for trips, the gym, work, and any other place you can think of.</p>
<ul>
<li>It comes with a USB charger and a smart case, so you can store it safely in your bag immediately after use</li>
<li>Detachable battery - accepted by all airlines in the world</li>
<li>Light, powerful and travel-friendly</li>
<li>Dual voltage</li>
</ul>
<!---->",DAFNI EN,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools,Tools,"",true,Title,Default Title,,,,,,,,'0791689995229,353.8020486,shopify,deny,manual,109.50,129.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_1.png?v=1754559648,1,"",false,,,6019,,,,,,,,,,,,,,,,,black,,travel-size,,,lb,,,true,,,false,,,active
dafni-active-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_2.png?v=1754559648,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-active-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/7.png?v=1754559648,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-active-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/5.png?v=1754559648,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-active-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/6.png?v=1754559648,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-active-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/DSC_2386.jpg?v=1754559648,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-active-cordless-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/DSC_2827.jpg?v=1771514333,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-classic-special-edition-hair-straightening-brush,DAFNI Classic - The Original Hair Straightening Brush US plug,"<ul>
<li>Dafni Hair Straightening Brush – DAFNI's renowned patented technology brings you the original electric heated brush, to style your hair in minutes.</li>
<li>7X the surface of a flat iron in a smart 3D structure.</li>
<li>Safe for your hair - DAFNI uses lower temperatures than most tools, doesn’t sketch the hair like flat irons, and gives a much gentler treatment for healthy long hair for years to come.</li>
<li>The easiest tool for smoothing and styling! It's like brushing your hair.</li>
<li>It can style up to 10x more hair in each easy brushing stroke.</li>
<li>Use only on dry hair.</li>
<li>Dual Voltage</li>
</ul>
<p><strong>TECHNOLOGY</strong></p>
<p><span>65% of women questioned said they would like to style their hair but don’t because it is too time-consuming (source- Mintel report). DAFNI’s patented technology was developed to help you achieve your hair goals while understanding and respecting your endless roles, ambitions, and impossible agenda.</span></p>
<p><strong>MATERIALS</strong></p>
<p><span>Uncompromised from the foundations. Quality is one of our core values and we never compromise on your hair health and safety. We gather the best materials around the world to help you upgrade your hair relationships. has been the industry's standard.</span></p>
<p><strong>DESIGN</strong></p>
<p><span>Our dream team is in every detail. Designed and patented with love, with over 50% of the team's women powerhouses, we design products we need and fall head over heels before beginning to manufacture any.</span></p>
<p><strong>BENEFITS:</strong></p>
<p><span>Developed with all hair types in mind. Great time saver- can smooth and style hair up to ten times faster in simple brushing strokes. Gives a much gentler treatment, to keep healthy and damage-free hair. Small and efficient, it can be carried in a bag or purse. </span></p>
<p><iframe width=""656"" height=""369"" src=""https://www.youtube.com/embed/PMLbrvTzoJg"" title=""Dafni Classic"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen=""""></iframe><br></p>
<p><br></p>",DAFNI®,Services > Personal Services > Beauty & Personal Care,"",_label_Best-Seller,false,Title,Default Title,,,,,,,,'738676716719,0.0,shopify,deny,manual,79.99,159.00,true,true,,,,,'738676716719,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/3_23565dac-bca5-4963-b23d-04c4cb938c49.png?v=1732454175,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-classic-special-edition-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/AllProducts.3807.png?v=1723640395,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-classic-special-edition-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/MG_1687_1.jpg?v=1723640395,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-classic-special-edition-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/AllProducts.4718.png?v=1723640395,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-classic-special-edition-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/MG_1287.jpg?v=1723640395,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-classic-special-edition-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/ComparativetableClassicxPower.png?v=1723640377,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-gift-card-purple,DAFNI Gift Card Purple,"<p>Can´t decide which DAFNI to choose? Buy a gift card and change the routine of someone you love :)</p>
<p><span>The gift card is emailed in approximately 2 hours or less and can be used on the entire website. </span></p>",DAFNI®,Gift Cards,"","",false,Denominations,$149.00,,,,,,,,DG.CP149,0.0,,deny,gift_card,149.00,,false,false,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/DAFNIGiftCards_1.png?v=1702895738,1,"",true,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-gift-card-purple,,,,,,,,,$159.00,,,,,,,,DG.CP159,0.0,,deny,gift_card,159.00,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
dafni-gift-card-purple,,,,,,,,,$199.00,,,,,,,,DG.CP199,0.0,,deny,gift_card,199.00,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
dafni-gift-card,DAFNI Gift Card Green,"<p>Can´t decide which DAFNI to choose? Buy a gift card and change the routine of someone you love :)</p>
<p><span>The gift card is emailed in approximately 2 hours or less and can be used on the entire website. </span></p>",DAFNI®,Gift Cards,"","",false,Denominations,$149.00,,,,,,,,DG.C149,0.0,,deny,gift_card,149.00,,false,false,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/DAFNIGiftCards.png?v=1702895599,1,"",true,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-gift-card,,,,,,,,,$159.00,,,,,,,,DG.C159,0.0,,deny,gift_card,159.00,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
dafni-gift-card,,,,,,,,,$199.00,,,,,,,,DG.C199,0.0,,deny,gift_card,199.00,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
shine-line-pack-heat-protector-serum,DAFNI SHINE LINE PACK - Heat Protector + Serum,"<h2><strong>Hair Care Made Simple!</strong></h2>
<p>This pack contains:<br>- A lightweight spray that hydrates and protects the hair from excessive heat<br>- A nourishing serum for frizz control and instant shine</p>
<p><b>All our products are made with love and therefore are:</b><br></p>
<ul>
<li>Cruelty-Free</li>
<li>Paraben Free</li>
<li>Sulfate Free</li>
<li>Vaseline Free</li>
<li>Mineral Oil Free</li>
<li>Petroleum Free</li>
<li>Paraffin Free</li>
</ul>",DAFNI®,Health & Beauty,"",_label_special offer,false,Title,Default Title,,,,,,,,WL.HS1,0.0,,deny,manual,45.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Heat_Serum.png?v=1702543453,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-enriching-hair-serum,DAFNI Enriching Hair Serum,"<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 0px 0px 1.25em; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; font-weight: 400; white-space-collapse: preserve; background-color: #ffffff;""><strong>The DAFNI Enriching Hair Serum</strong> is a luxurious treat for your hair.</p>
<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 0px 0px 1.25em; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; font-weight: 400; white-space-collapse: preserve; background-color: #ffffff;"">Designed to <strong>nourish, protect, and enhance your locks </strong>with every use.</p>
<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 0px 0px 1.25em; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; font-weight: 400; white-space-collapse: preserve; background-color: #ffffff;"">Infused with a blend of essential oils and vitamins, this serum <strong>deeply moisturizes your hair, leaving it soft, shiny, and manageable.</strong></p>
<ul>
<li>
<strong style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Intense Hydration: </strong><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">The serum deeply hydrates your hair, combating dryness and frizz.</span><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;""> </span>
</li>
<li>
<strong style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Protection from Heat:</strong><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;""> Formulated to provide a protective barrier against heat damage from styling tools like hair straighteners and dryers.</span><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;""> </span>
</li>
<li>
<strong style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Adds Shine: </strong><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Enhances the natural shine of your hair, leaving it looking healthy and radiant.</span><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;""> </span>
</li>
<li>
<strong style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Improves Manageability: </strong><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Softens and smooths hair, making it easier to style and manage.</span><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;""> </span>
</li>
<li>
<strong style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Nourishing Formula: </strong><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Infused with essential oils and vitamins to nourish and strengthen your hair from root to tip.</span><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;""> </span>
</li>
<li>
<strong style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;"">Lightweight and Non-Greasy:</strong><span style=""background-color: #ffffff; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve;""> The serum is lightweight and doesn't leave a greasy residue, making it suitable for all hair types.</span>
</li>
</ul>
<ol style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; list-style: none; margin: 1.25em 0px; padding: 0px; counter-reset: list-number 0; display: flex; flex-direction: column; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; font-weight: 400; white-space-collapse: preserve; background-color: #ffffff;""></ol>
<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 1.25em 0px 0px; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; font-weight: 400; white-space-collapse: preserve; background-color: #ffffff;"">Whether you have dry, damaged hair or just want to add extra shine and hydration, <strong>this serum is the perfect addition to your hair care routine.</strong></p>
<p><b style=""font-size: 0.875rem;"">All our products are made with love and therefore are:</b></p>
<ul>
<li>Cruelty-Free</li>
<li>Paraben Free</li>
<li>Sulfate Free</li>
<li>Vaseline Free</li>
<li>Mineral Oil Free</li>
<li>Petroleum Free</li>
<li>Paraffin Free</li>
</ul>
<p><span class=""EOP SCXP57172155 BCX0"" data-mce-fragment=""1"">​</span></p>",DAFNI EN,Health & Beauty,Accessories,new!,false,Title,Default Title,,,,,,,,'011922966589,0.0,shopify,deny,manual,25.00,,true,true,,,,,'011922966589,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/hair_serum.png?v=1704278994,1,Enriching Hair Serum DAFNI,false,,"Discover the DAFNI Enriching Hair Serum, a luxurious blend of essential oils for intense hydration, heat protection, and radiant shine.",,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-enriching-hair-serum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_3.png?v=1754814962,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-enriching-hair-serum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/1000x800minibanners.png?v=1754814962,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-enriching-hair-serum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/04.png?v=1754814962,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
